# ATENCAO: todos os fluxos deste arquivo sao SUPOSICOES; nao sao dados reais da Amanda nem das empresas citadas.
# O caso central reaproveita tickets, cadencias e dispersoes sinteticas de motor/arquetipos.py.
# Os casos baixo e alto aplicam 0,5x e 2,0x ao volume central; esses multiplicadores nao vieram de dados observados.
# Wise, Nomad, AstroPay e BCB sao referencias publicas de escala, nao fontes do fluxo projetado.
# Cada Ordem continua sendo a posicao liquida que o cliente decidiu enviar; nao ha autonetting adicional.
cenario_custo,nome_mix,n_clientes,janela_dias,horizonte_dias,cenario_fluxo,descricao_custo,descricao_fluxo,multiplicador_fluxo,natureza_do_fluxo,n_sementes,volume_anual_central_brl_p10,volume_anual_central_brl_p50,volume_anual_central_brl_p90,volume_anual_assumido_brl_p10,volume_anual_assumido_brl_p50,volume_anual_assumido_brl_p90,economia_bps_escala_assumida_p10,economia_bps_escala_assumida_p50,economia_bps_escala_assumida_p90,economia_anual_assumida_brl_p10,economia_anual_assumida_brl_p50,economia_anual_assumida_brl_p90,fracao_economia_positiva
carry_25bps,equilibrado,12,1,365,baixo_0_5x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,96.426100,107.263377,116.868349,2206998.159250,2507686.029816,2843463.913959,1.000000
carry_25bps,equilibrado,12,1,365,central_1_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,95.110528,106.017827,115.675257,4353364.473123,4955742.125476,5626847.843074,1.000000
carry_25bps,equilibrado,12,1,365,alto_2_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,94.478029,105.374873,115.078711,8644408.943690,9853844.249081,11193615.701306,1.000000
combinado_severo,equilibrado,12,1,365,baixo_0_5x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,31.090104,40.598742,49.815929,728866.660765,946300.215351,1204588.837008,1.000000
combinado_severo,equilibrado,12,1,365,central_1_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,31.090104,40.598742,49.815929,1457733.321530,1892600.430703,2409177.674015,1.000000
combinado_severo,equilibrado,12,1,365,alto_2_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,31.090104,40.598742,49.815929,2915466.643060,3785200.861406,4818355.348031,1.000000
sem_carry,equilibrado,12,1,365,baixo_0_5x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,116.150979,127.754144,138.803699,2638685.621047,2986322.082674,3380690.381670,1.000000
sem_carry,equilibrado,12,1,365,central_1_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,114.908861,126.412031,137.488533,5215772.000043,5913804.155602,6701580.776304,1.000000
sem_carry,equilibrado,12,1,365,alto_2_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,114.287802,125.794824,136.830950,10375063.991434,11768768.301459,13343361.565572,1.000000
base_hipotetica,equilibrado,12,7,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,114.589798,125.986181,136.712864,2604273.204055,2953253.982786,3328512.623799,1.000000
base_hipotetica,equilibrado,12,7,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,113.311514,124.791119,135.462320,5148946.413827,5846107.958775,6596105.258043,1.000000
base_hipotetica,equilibrado,12,7,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,112.672372,124.141021,134.792612,10238292.833372,11631815.910753,13131290.526531,1.000000
sem_spread,equilibrado,12,7,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,95.053811,105.267681,114.804664,2169325.738960,2466233.070706,2783298.189215,1.000000
sem_spread,equilibrado,12,7,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,93.778574,104.010059,113.606023,4278131.463335,4872506.142730,5506116.379898,1.000000
sem_spread,equilibrado,12,7,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,93.140956,103.352136,113.006703,8495742.912084,9685052.286779,10951752.761264,1.000000
sem_tarifa_fixa,equilibrado,12,7,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,112.033234,123.437888,134.122920,2544672.916916,2892853.883168,3267592.985231,1.000000
sem_tarifa_fixa,equilibrado,12,7,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,112.033234,123.437888,134.122920,5089345.833832,5785707.766336,6535185.970461,1.000000
sem_tarifa_fixa,equilibrado,12,7,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,112.033234,123.437888,134.122920,10178691.667664,11571415.532673,13070371.940923,1.000000
iof_incerto_zero,equilibrado,12,7,365,baixo_0_5x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,69.933309,79.764339,90.112106,1598885.963108,1880595.530732,2178271.326154,1.000000
iof_incerto_zero,equilibrado,12,7,365,central_1_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,68.710214,78.562253,88.904228,3142731.936063,3701375.477447,4300982.641647,1.000000
iof_incerto_zero,equilibrado,12,7,365,alto_2_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,68.098667,77.946567,88.300289,6230423.881971,7344070.942673,8546405.272631,1.000000
piso_sem_componentes_incertos,equilibrado,12,7,365,baixo_0_5x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,47.427940,56.777966,66.447261,1097929.757205,1334299.606522,1600036.860303,1.000000
piso_sem_componentes_incertos,equilibrado,12,7,365,central_1_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,47.427940,56.777966,66.447261,2195859.514409,2668599.213044,3200073.720606,1.000000
piso_sem_componentes_incertos,equilibrado,12,7,365,alto_2_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,47.427940,56.777966,66.447261,4391719.028818,5337198.426088,6400147.441211,1.000000
carry_25bps,equilibrado,12,7,365,baixo_0_5x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,98.068278,108.663335,118.309976,2241652.936865,2542312.772560,2871995.339370,1.000000
carry_25bps,equilibrado,12,7,365,central_1_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,96.873340,107.418785,117.103123,4423852.896738,5027825.549079,5683670.680679,1.000000
carry_25bps,equilibrado,12,7,365,alto_2_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,96.275871,106.796510,116.464077,8789585.777004,9998851.102118,11307021.363297,1.000000
combinado_severo,equilibrado,12,7,365,baixo_0_5x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,30.592329,39.434262,48.951798,714215.799040,919763.433643,1181112.593997,1.000000
combinado_severo,equilibrado,12,7,365,central_1_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,30.592329,39.434262,48.951798,1428431.598079,1839526.867285,2362225.187994,1.000000
combinado_severo,equilibrado,12,7,365,alto_2_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,30.592329,39.434262,48.951798,2856863.196158,3679053.734571,4724450.375987,1.000000
sem_carry,equilibrado,12,7,365,baixo_0_5x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,217483250.370000,235275388.250000,252126881.430000,117.639602,129.366616,140.218176,2668794.787413,3028842.959786,3408295.751094,1.000000
sem_carry,equilibrado,12,7,365,central_1_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,434966500.740000,470550776.500000,504253762.860000,116.389514,128.001691,138.994320,5277989.580545,5997285.912775,6755671.512631,1.000000
sem_carry,equilibrado,12,7,365,alto_2_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,434966500.740000,470550776.500000,504253762.860000,869933001.480000,941101553.000000,1008507525.720000,115.764470,127.316298,138.324612,10496379.166807,11934171.818753,13450423.035707,1.000000
base_hipotetica,retail_pesado,8,1,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,86505655.100000,94207749.590000,101041993.505000,114.246554,128.104719,140.562001,1044394.546657,1204455.210165,1355335.222897,1.000000
base_hipotetica,retail_pesado,8,1,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,173011310.200000,188415499.180000,202083987.010000,108.912975,122.649312,135.100100,1987669.096932,2302630.423542,2604929.142764,1.000000
base_hipotetica,retail_pesado,8,1,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,346022620.400000,376830998.360000,404167974.020000,105.939462,119.852997,132.461195,3874218.197482,4498980.850295,5104058.281755,1.000000
sem_spread,retail_pesado,8,1,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,86505655.100000,94207749.590000,101041993.505000,102.172779,114.508964,125.557391,934711.546228,1076550.502851,1209733.535557,1.000000
sem_spread,retail_pesado,8,1,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,173011310.200000,188415499.180000,202083987.010000,96.931531,108.984760,120.004475,1768303.096074,2047241.048133,2314332.817405,1.000000
sem_spread,retail_pesado,8,1,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,346022620.400000,376830998.360000,404167974.020000,93.936287,106.219697,117.365570,3435486.195766,3988202.099477,4522865.631038,1.000000
sem_tarifa_fixa,retail_pesado,8,1,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,86505655.100000,94207749.590000,101041993.505000,103.227295,117.109470,129.822300,943274.583092,1098175.232305,1249564.682690,1.000000
sem_tarifa_fixa,retail_pesado,8,1,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,173011310.200000,188415499.180000,202083987.010000,103.227295,117.109470,129.822300,1886549.166184,2196350.464611,2499129.365380,1.000000
sem_tarifa_fixa,retail_pesado,8,1,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,173011310.200000,188415499.180000,202083987.010000,346022620.400000,376830998.360000,404167974.020000,103.227295,117.109470,129.822300,3773098.332368,4392700.929222,4998258.730760,1.000000
